country,iso3,euregion,eastwest,eumember,party_short,party_original,party_long,party_id,family,govt,vote,seat,electionyear,epvote,eu_position,lrgen,lrecon,galtan,spendvtax,deregulation,redistribution,econ_interven,protectionism,civlib_laworder,sociallifestyle,religious_principles,immigrate_policy,multiculturalism,ethnic_minorities,anti_islam_rhetoric,environment,nationalism,regions,urban_rural,russian_interference,people_vs_elite,antielite_salience,corrupt_salience,members_vs_leadership,partyfacts_id
France,FRA,West,west,EU member state,PCF,Parti Communiste Français,French Communist Party,601,rad left,not in government,2.72,1.899999976158142,2017,2.49,3,1.125,1.125,3.75,0.375,0.25,0.5,0.625,7.625,2.5,1.625,0.1666666716337204,3.25,3.5714285373687744,2.142857074737549,2,3.857142925262451,2.857142925262451,4.833333492279053,1.75,1.5,4.125,6.857142925262451,2.857142925262451,5,1251
France,FRA,West,west,EU member state,FI,La France Insoumise,France Unbowed,627,rad left,not in government,11.03,3.200000047683716,2017,6.31,2.875,1.25,0.875,3.125,0.625,0.5,0.625,0.875,8.25,1.875,1,0.3333333432674408,4,3.857142925262451,2.25,1.8333333730697632,3.875,2.875,5.199999809265137,1.7999999523162842,2.5,7,9.571428298950195,5.714285850524902,7.75,5858
France,FRA,West,west,EU member state,RN,Front National,National Front,610,rad right,not in government,13.2,1.5,2017,23.34,1.375,9.75,6.875,8.125,5.4285712242126465,4.5,4,3.875,9,9.25,7.75,5.5,9.875,10,9.875,9.5,7.25,9.625,4.599999904632568,7.285714149475098,2.3333332538604736,7.75,9.428571701049805,5.714285850524902,9.5,433
France,FRA,West,west,EU member state,PS,Parti Socialiste,Socialist Party,602,socialist,not in government,7.44,5.699999809265137,2017,6.19,6.125,3,3.125,2.75,2.125,2,2.25,2.625,4.714285850524902,2,0.875,1.1666666269302368,2.75,3.2857143878936768,2.625,2.2857143878936768,4,2.75,3.5,2.5999999046325684,3.3333332538604736,4.125,3.857142925262451,3.2857143878936768,5.25,1478
France,FRA,West,west,EU member state,EELV,Les Verts,Green Party,605,green,not in government,4.3,0.20000000298023224,2017,13.48,6.375,2.5,2.875,1.625,1.75,1.625,2.375,2.625,5.142857074737549,1.25,0.625,0.8333333134651184,1.625,1.5714285373687744,2,1.5714285373687744,1.625,1.25,2.6666667461395264,3.8333332538604736,3.1666667461395264,5.75,4.285714149475098,4.142857074737549,3.5,1108
France,FRA,West,west,EU member state,LREM,La République en Marche,The Republic on the Move,626,liberal,in government,28.21,58.20000076293945,2017,22.42,6.833333492279053,6.333333492279053,6.333333492279053,3.1666667461395264,5.5,7.833333492279053,5.833333492279053,5.166666507720947,2.8333332538604736,6,2.5,3.5,5.666666507720947,5.599999904632568,4,3.200000047683716,5.166666507720947,4,4.75,2.5,4.75,3.3333332538604736,5,2.8333332538604736,9.333333015441895,5857
France,FRA,West,west,EU member state,DLF,Debout la France,France Arise,628,rad right,not in government,1.17,0.20000000298023224,2017,3.51,1.4285714626312256,9,7,8.285714149475098,6.5,5.75,6.400000095367432,5.75,8.600000381469727,9,8.399999618530273,5.5,9.333333015441895,9.600000381469727,9.399999618530273,9.199999809265137,6.5,9.399999618530273,5.5,7.5,1.399999976158142,4.75,8.199999809265137,5.199999809265137,8.75,3207
France,FRA,West,west,EU member state,LR,Rassemblement pour la République; Union pour un Mouvement Populaire,Rally for the Republic; Union for Popular Movement,609,cons,in government,15.77,21.200000762939453,2017,8.48,5.5,7.875,8.125,6.875,8.5,8.375,7.375,6.875,3.857142925262451,7.625,7.625,5.166666507720947,7.875,8.142857551574707,8,6.5,7.25,7,5,5.800000190734863,2.6666667461395264,2.2857143878936768,3.7142856121063232,3,7.375,1595
Ireland,IRL,North,west,EU member state,DS,Daonlathaigh Shóisialta,SocialDemocrats,710,socialist,not in government,3.01,2.200000047683716,2016,1.2,5,3,2.3333332538604736,2.8333332538604736,1.600000023841858,2,2.8333332538604736,2.200000047683716,6,4.800000190734863,1.7999999523162842,1.7999999523162842,3.75,2.6666667461395264,3,0.25,4.333333492279053,3,3.3333332538604736,2.799999952316284,0.4000000059604645,5.5,4.800000190734863,5,3.25,4870
Ireland,IRL,North,west,EU member state,FF,Fianna Fáil,Soldiers of Destiny,701,cons,not in government,24.35,31.700000762939453,2016,16.6,6.142857074737549,5.4285712242126465,5.4285712242126465,5.714285850524902,4.714285850524902,5,4.857142925262451,5,3.857142925262451,5.857142925262451,4.714285850524902,6,4.833333492279053,5.599999904632568,5.599999904632568,0.4285714328289032,6.285714149475098,5.5714287757873535,6.5,6.714285850524902,0.2857142984867096,2.799999952316284,1.5714285373687744,2.5,6,1055
Ireland,IRL,North,west,EU member state,Lab,Páirti Lucht Oibre,Labour,703,socialist,not in government,6.61,5,2016,3.1,6.142857074737549,3.5714285373687744,3.5714285373687744,2.857142925262451,2.857142925262451,3.4285714626312256,3.2857143878936768,3,4.5714287757873535,4.714285850524902,2.2857143878936768,2.7142856121063232,3.8333332538604736,3.4000000953674316,4,0.4285714328289032,4.857142925262451,3.4285714626312256,4.833333492279053,3.857142925262451,0.2857142984867096,3.4000000953674316,2.7142856121063232,3.8333332538604736,4.857142925262451,562
Ireland,IRL,North,west,EU member state,I4C,Independents for Change,Independentsfor Change,711,rad left,not in government,1.47,2.9000000953674316,2016,7.4,3.6666667461395264,3.25,2.75,3,2.6666667461395264,2.6666667461395264,3.75,3,6,5,2.6666667461395264,2.6666667461395264,5,4.5,4,0.6000000238418579,5,5,4,5.25,0.4000000059604645,5,7.25,4,5,8181
Ireland,IRL,North,west,EU member state,RI,Renua Ireland,RenuaIreland,712,christdem,not in government,2.18,0,2016,0.4,3.200000047683716,8,7.599999904632568,7.800000190734863,7.5,7.5,7.75,7.75,5.333333492279053,6.800000190734863,6.400000095367432,6,8.399999618530273,8.5,8,1.25,7.199999809265137,6.25,5.666666507720947,4.5,0.4000000059604645,4.333333492279053,7.75,6.333333492279053,4.5,4869
Ireland,IRL,North,west,EU member state,SF,Sinn Féin,We Ourselves,707,regionalist,not in government,13.85,16.5,2016,11.7,3.7142856121063232,2.5714285373687744,2.142857074737549,4.4285712242126465,2.7142856121063232,2.5,2.2857143878936768,2,5.857142925262451,6,3.142857074737549,2.6666667461395264,4.333333492279053,3.5,4,0.4285714328289032,5.5714287757873535,6.142857074737549,4.25,3.7142856121063232,0.2857142984867096,4.599999904632568,7.4285712242126465,5.666666507720947,6.714285850524902,4
Ireland,IRL,North,west,EU member state,GP,Comhaontas Glas,Green Party,705,green,not in government,2.72,1.399999976158142,2016,11.4,5.857142925262451,3.142857074737549,3.142857074737549,2.142857074737549,3.2857143878936768,3.2857143878936768,3,2.7142856121063232,5.4285712242126465,4.285714149475098,2.142857074737549,2,3.3333332538604736,2.5999999046325684,4,0.4285714328289032,1.2857142686843872,2.5714285373687744,3.5,2.857142925262451,0.2857142984867096,6,4,4.833333492279053,2.5714285373687744,1775
Ireland,IRL,North,west,EU member state,S-PBP,People Before Proﬁt Alliance,People Before Proﬁt Alliance,709,rad left,not in government,3.9,4.300000190734863,2016,2.3,2,0.800000011920929,0.4000000059604645,2,1,1,1,0.6000000238418579,7.800000190734863,4.800000190734863,1.600000023841858,1,2.75,3,3,0.6000000238418579,4.199999809265137,1.5,2.3333332538604736,1.600000023841858,0.4000000059604645,7,8.199999809265137,6.5,4.25,242
Ireland,IRL,North,west,EU member state,FG,Fine Gael,Family of the Irish,702,christdem,in government,25.52,36,2016,29.6,6.285714149475098,5.857142925262451,6.4285712242126465,4.285714149475098,6,5.714285850524902,5.857142925262451,5.857142925262451,3.142857074737549,6.142857074737549,3.5714285373687744,5.166666507720947,4.666666507720947,5,5.400000095367432,0.4285714328289032,6.285714149475098,4.714285850524902,6.5,5.857142925262451,0.2857142984867096,2.799999952316284,1.4285714626312256,2.5,6.4285712242126465,1288
Italy,ITA,South,west,EU member state,RI,Radicali Italiani,Italian Radicals,813,liberal,not in government,NA,NA,2018,NA,6.75,4.3125,6.599999904632568,0.4117647111415863,6.07692289352417,7.0714287757873535,5.714285850524902,7.733333110809326,1.692307710647583,0.9285714030265808,0.5625,0.4000000059604645,1.8666666746139526,2.0714285373687744,1.7000000476837158,0.5,4.666666507720947,1.2666666507720947,4.44444465637207,2.5,3.7272727489471436,3.357142925262451,2.200000047683716,5.615384578704834,4.833333492279053,1449
Italy,ITA,South,west,EU member state,M5S,MoVimento Cinque Stelle,Five Star Movement,845,no family,in government,33.33,36.70000076293945,2018,17.06,3.473684310913086,4.777777671813965,3.21052622795105,3.736842155456543,3.2941176891326904,3.117647171020508,1.894736886024475,3.1764705181121826,6.4285712242126465,4.55555534362793,2.941176414489746,2.8235294818878174,6.55555534362793,5.5714287757873535,3.75,2.5333333015441895,2.444444417953491,4.25,5.333333492279053,4,4.583333492279053,9.529411315917969,8.88888931274414,9.333333015441895,4.266666889190674,2046
Italy,ITA,South,west,EU member state,SI,Sinistra e Libertà; Sinistra Ecologia Libertà,Left and Freedom; Left Ecology Freedom,838,socialist,in government part of year,3.39,2.299999952316284,2018,1.75,5.266666889190674,1.4444444179534912,1,0.6875,1.4666666984558105,1,1,1.399999976158142,7.2727274894714355,1.2666666507720947,1.2142857313156128,1.5714285373687744,0.6875,1.0666667222976685,1.4444444179534912,0.6153846383094788,2.125,1.2666666507720947,5.636363506317139,2.700000047683716,5.75,2.6666667461395264,3.7857143878936768,6.5,5.333333492279053,1212
Italy,ITA,South,west,EU member state,FdI,Fratelli d’Italia,Brothers of Italy,844,cons,not in government,4.35,5,2018,6.44,1.9473683834075928,9.052631378173828,6.388888835906982,9.421052932739258,7.133333206176758,4.333333492279053,5.529411792755127,5,8.857142448425293,9.61111068725586,8.470588684082031,7.941176414489746,9.8421049118042,9.882352828979492,8.583333015441895,8.8125,7.599999904632568,9.764705657958984,7.666666507720947,5.583333492279053,3.538461446762085,6.625,8,5.5,8.357142448425293,2280
Italy,ITA,South,west,EU member state,PD,Partido Democratico,Democratic Party,837,socialist,in government part of year,18.76,18.100000381469727,2018,22.74,6.789473533630371,3.21052622795105,3.5789473056793213,2.263157844543457,3.6470587253570557,3.941176414489746,2.722222328186035,3.8235294818878174,3.2857143878936768,2.8235294818878174,2.3333332538604736,3.2941176891326904,3.0526316165924072,2.7058823108673096,2,1.25,4.117647171020508,2,4.133333206176758,2.5714285373687744,5.642857074737549,2.0625,1.8823529481887817,5.333333492279053,5.266666889190674,802
Italy,ITA,South,west,EU member state,LN,Lega Nord,Northern League,811,rad right,in government part of year,17.39,20.100000381469727,2018,34.26,1.6842105388641357,8.789473533630371,7.684210300445557,9.210526466369629,8.882352828979492,6.5,7.315789699554443,6.176470756530762,8.428571701049805,9.333333015441895,8.222222328186035,8.117647171020508,9.947368621826172,9.823529243469238,8,9,7.647058963775635,9.117647171020508,2.866666555404663,6.769230842590332,4.800000190734863,6.9375,8.333333015441895,3.375,9.133333206176758,1221
Italy,ITA,South,west,EU member state,SVP,Südtiroler Volkspartei,South Tyrolean People’s Party,827,regionalist,not in government,0.41,0.6000000238418579,2018,0.53,5.900000095367432,5.166666507720947,5.125,6.666666507720947,5.5,5.599999904632568,5.199999809265137,5.75,4,5,5.857142925262451,7.125,6.5,5.166666507720947,1.7999999523162842,2.75,4.5714287757873535,3.875,0.9166666865348816,8.125,1.5,1.399999976158142,2.1666667461395264,4.599999904632568,6.400000095367432,1369
Italy,ITA,South,west,EU member state,FI,Forza Italia,Forward Italy,815,cons,not in government,14,17.200000762939453,2018,8.78,4.8947367668151855,6.947368621826172,7.842105388641357,6.842105388641357,8.470588684082031,8.058823585510254,6.888888835906982,7.882352828979492,3.7857143878936768,6.823529243469238,6.222222328186035,6.470588207244873,7,7.4375,6.5,4.800000190734863,7.5625,6.411764621734619,4.714285850524902,3.076923131942749,2.6666667461395264,4.066666603088379,4.176470756530762,2.4666666984558105,9.133333206176758,1626
Netherlands,NLD,West,west,EU member state,PvdA,Partij van de Arbeid,Labour Party,1002,socialist,not in government,5.7,6,2017,19.01,5.916666507720947,3.615384578704834,3.615384578704834,3.076923131942749,2.9166667461395264,3.25,2.8333332538604736,3.0833332538604736,4.454545497894287,4.363636493682861,3.090909004211426,2.8333332538604736,4.166666507720947,4.416666507720947,3.9166667461395264,2.909090995788574,4.230769157409668,3.9166667461395264,4.5,4.090909004211426,2.5999999046325684,2.909090995788574,1.75,1.25,4.909090995788574,1234
Netherlands,NLD,West,west,EU member state,FvD,Forum voor Democratie,Forum for Democracy,1051,rad right,not in government,1.8,1.2999999523162842,2017,10.96,1.076923131942749,9.538461685180664,9.083333015441895,8.333333015441895,8.5,8.363636016845703,8.666666984558105,8.545454978942871,6.44444465637207,9.181818008422852,6.400000095367432,3.8888888359069824,9.923076629638672,9.916666984558105,9.75,9.333333015441895,9.307692527770996,9.833333015441895,5.5,5.55555534362793,3.5999999046325684,9.454545021057129,9.909090995788574,3.555555582046509,8.636363983154297,5855
Netherlands,NLD,West,west,EU member state,PVV,Partij voor de Vrijheid,Party for Freedom,1017,rad right,not in government,13.1,13.300000190734863,2017,3.53,1.307692289352417,8.692307472229004,6.461538314819336,7.230769157409668,6.181818008422852,6.090909004211426,5.833333492279053,6,8.333333015441895,9.090909004211426,4.800000190734863,3.444444417953491,9.923076629638672,9.916666984558105,9.75,9.916666984558105,9,9.833333015441895,7.25,5.75,2.25,9.272727012634277,9.666666984558105,3.444444417953491,10,298
Netherlands,NLD,West,west,EU member state,GL,GroenLinks,GreenLeft,1005,green,not in government,9.1,9.300000190734863,2017,10.9,6.461538314819336,2.307692289352417,2.384615421295166,0.8461538553237915,1.9166666269302368,2.4166667461395264,2.1818182468414307,2.9166667461395264,4.636363506317139,2.3333332538604736,1.6363636255264282,1.5833333730697632,1.615384578704834,1.5,1.8333333730697632,3,1.5384615659713745,1.75,5.75,2.3636362552642822,3,5,3,1.5555555820465088,3.9166667461395264,1537
Netherlands,NLD,West,west,EU member state,CU,ChristenUnie,ChristianUnion,1016,confessional,not in government,3.4,3.299999952316284,2017,3.42,4,5.07692289352417,4.307692527770996,8.15384578704834,4,4.090909004211426,4.181818008422852,3.8333332538604736,5.25,5.181818008422852,6.363636493682861,8.583333015441895,4.461538314819336,5.900000095367432,4.583333492279053,2.9000000953674316,4.583333492279053,5.909090995788574,3.5,7.083333492279053,2.75,1.8181818723678589,1,1.8888888359069824,5.599999904632568,1459
Netherlands,NLD,West,west,EU member state,D66,Democraten 66,Democrats 66,1004,liberal,in government,12.2,12.699999809265137,2017,7.09,6.92307710647583,5.153846263885498,6.230769157409668,1.384615421295166,5.5,6.833333492279053,5.75,6.25,1.6363636255264282,3.2727272510528564,1.9090908765792847,1.3333333730697632,3,2.5,2.5833332538604736,3.2727272510528564,4.153846263885498,1.5,4.75,2.4166667461395264,3.200000047683716,4.818181991577148,1.25,1.4444444179534912,4.636363506317139,45
Netherlands,NLD,West,west,EU member state,CDA,Christen-Democratisch Appel,Christian Democratic Appeal,1001,christdem,in government,12.4,12.699999809265137,2017,12.18,5.333333492279053,6.846153736114502,6.692307472229004,7.153846263885498,6.25,6.583333492279053,6,5.666666507720947,3.909090995788574,7,5.7272725105285645,7.083333492279053,7,6.833333492279053,5.583333492279053,4,6.538461685180664,6.833333492279053,2.799999952316284,8,3,1.6363636255264282,1,1.6666666269302368,6.2727274894714355,1157
Netherlands,NLD,West,west,EU member state,PVdD,Partij voor de Dieren,Party for the Animals,1018,green,not in government,3.2,3.299999952316284,2017,4.02,2.6363637447357178,2.384615421295166,3.1818182468414307,2.923076868057251,2.3636362552642822,2,3.1111111640930176,2.1818182468414307,7.714285850524902,2.7142856121063232,2.375,2.2857143878936768,3.222222328186035,3.799999952316284,3.875,2,1,4.300000190734863,7,3,2.3333332538604736,6.285714149475098,5.916666507720947,2.777777671813965,7.090909004211426,1467
Netherlands,NLD,West,west,EU member state,SP,Socialistische Partij,Socialist Party,1014,rad left,not in government,9.1,9.300000190734863,2017,3.37,2.8333332538604736,1.384615421295166,1.384615421295166,4.307692527770996,0.6666666865348816,0.8333333134651184,0.75,0.8333333134651184,7.818181991577148,4.545454502105713,3.1818182468414307,2.6363637447357178,5.25,5.583333492279053,4.583333492279053,2.9000000953674316,4.583333492279053,6.25,7,4.777777671813965,3.5999999046325684,6.181818008422852,6.454545497894287,2.444444417953491,7,1363
Netherlands,NLD,West,west,EU member state,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1003,liberal,in government,21.3,22,2017,14.64,5.083333492279053,7.615384578704834,8.15384578704834,5,8.416666984558105,8.666666984558105,8.25,8.083333015441895,1.7272727489471436,7.818181991577148,4,2.4166667461395264,7.92307710647583,7.75,6.75,4.7272725105285645,7.692307472229004,6,4.75,4.636363506317139,3,2.454545497894287,1.8333333730697632,1.2000000476837158,5.909090995788574,828
Netherlands,NLD,West,west,EU member state,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,1006,confessional,not in government,2.1,2,2017,3.42,2.9166667461395264,8.538461685180664,7.166666507720947,9.923076629638672,7.090909004211426,6.583333492279053,7.166666507720947,7,6.125,7.909090995788574,9,9.75,7.916666507720947,9.25,7.909090995788574,5.5,6.909090995788574,8.666666984558105,3,8,2.5,1.1818181276321411,1.0833333730697632,1.7777777910232544,7.599999904632568,1178
Netherlands,NLD,West,west,EU member state,50PLUS,50PLUS,50PLUS,1020,no family,not in government,3.1,2.700000047683716,2017,3.91,3.857142925262451,5.083333492279053,4.454545497894287,5.599999904632568,3,4.800000190734863,4.400000095367432,4.222222328186035,6.199999809265137,6.199999809265137,4.666666507720947,4.333333492279053,5.5,6.666666507720947,5.166666507720947,2.8333332538604736,5.5714287757873535,6.375,6.333333492279053,4.400000095367432,1.6666666269302368,6,4.7272725105285645,1.75,7.333333492279053,714
Netherlands,NLD,West,west,EU member state,DENK,Denk,Think/Equality,1050,no family,not in government,2.1,2,2017,1.1,4.666666507720947,4.363636493682861,3.5,7.545454502105713,3.4285714626312256,4.125,3.125,3.375,6,2.8333332538604736,6.222222328186035,7.300000190734863,1.5555555820465088,0.6363636255264282,1.5,5.181818008422852,4.199999809265137,4.090909004211426,6.666666507720947,2.5999999046325684,1,6.285714149475098,6.2727274894714355,2,7.888888835906982,5856
United Kingdom,GBR,North,west,EU member state,SNP,Scottish National Party,Scottish National Party,1105,regionalist,not in government,3.88,7.599999904632568,2019,3.6,6.5625,3.5,3.4375,2.6666667461395264,2.875,3.066666603088379,3.125,3.75,5,3.923076868057251,1.4375,3.1111111640930176,2.3333332538604736,3.076923131942749,2.615384578704834,2.0833332538604736,2.846153736114502,3.875,1.8571428060531616,4.166666507720947,2.799999952316284,6.5,5.333333492279053,1.692307710647583,6.125,986
United Kingdom,GBR,North,west,EU member state,GREEN,Green Party,Green Party,1107,green,not in government,2.7,0.20000000298023224,2019,12.1,6.705882549285889,2,2.117647171020508,0.8125,2,1.6666666269302368,1.875,1.875,5.888888835906982,1.7857142686843872,0.7058823704719543,2.4000000953674316,1.7058823108673096,2.5,1.923076868057251,2.2142856121063232,1,1.3125,2.5999999046325684,3.3636362552642822,3.25,5.92307710647583,5.066666603088379,2.230769157409668,2.615384578704834,1794
United Kingdom,GBR,North,west,EU member state,UKIP,United Kingdom Independence Party,United Kingdom Independence Party,1108,rad right,not in government,0.1,0,2019,3.3,1,8.6875,7.733333110809326,8.199999809265137,6.5,7.666666507720947,7.066666603088379,7,5.7272725105285645,9,7.785714149475098,7,9.470588684082031,9.15384578704834,7.92307710647583,5.615384578704834,8.600000381469727,9.25,6.5,6.5714287757873535,2.3636362552642822,8.533333778381348,8.8125,2.461538553237915,8.866666793823242,601
United Kingdom,GBR,North,west,EU member state,LIBDEM,Liberal Democratic Party,Liberal Democratic Party,1104,liberal,not in government,11.55,1.7000000476837158,2019,20.3,6.764705657958984,4.235294342041016,4.470588207244873,1.529411792755127,3.5,3.8125,3.470588207244873,4.294117450714111,3.615384578704834,2.5333333015441895,0.9411764740943909,2.8181817531585693,2.588235378265381,3,2.7333333492279053,2.2857143878936768,3.2352941036224365,1.7999999523162842,3.5,3.230769157409668,2.923076868057251,4.5333333015441895,3.5999999046325684,2.0714285373687744,4.0714287757873535,1388
United Kingdom,GBR,North,west,EU member state,BREXIT,Brexit Party,BrexitParty,1110,rad right,not in government,2.01,0,2019,31.6,1.875,8.199999809265137,6.888888835906982,8.615385055541992,6.599999904632568,6.333333492279053,6.375,6.5714287757873535,7,8.100000381469727,8.571428298950195,9.285714149475098,8.600000381469727,7.5,7.300000190734863,4,7.5,8.800000190734863,5.699999809265137,6,2.4000000953674316,4.625,6,1,7.857142925262451,7364
United Kingdom,GBR,North,west,EU member state,LAB,Labour Party,Labour Party,1102,socialist,not in government,32.16,32.099998474121094,2019,14.1,4,1.941176414489746,1.941176414489746,2.2941176891326904,1.8235293626785278,1.25,1.5882352590560913,1.2941176891326904,6.153846263885498,3.2666666507720947,1.2352941036224365,3.1666667461395264,3.529411792755127,3.142857074737549,2.066666603088379,2.4285714626312256,3.1764705181121826,3,4,2.5999999046325684,2.615384578704834,4.3125,4.9375,1.5,4.375,1516
United Kingdom,GBR,North,west,EU member state,PLAID,Plaid Cymru,Party of Wales,1106,regionalist,not in government,0.48,0.6000000238418579,2019,1,6.230769157409668,3.090909004211426,3.3636362552642822,3,2.8181817531585693,2.8888888359069824,3.090909004211426,3.2727272510528564,5.833333492279053,3.857142925262451,1.899999976158142,3,2.444444417953491,3.125,2.875,1.2000000476837158,3.4000000953674316,4.7272725105285645,1.4166666269302368,3.777777671813965,2.222222328186035,5.300000190734863,4.222222328186035,1.1111111640930176,5.5,1002
United Kingdom,GBR,North,west,EU member state,CONS,Conservative Party,Conservative Party,1101,cons,in government,43.63,57.79999923706055,2019,9.1,1.529411792755127,7.117647171020508,7.058823585510254,6.176470756530762,6.235294342041016,7.8125,6.647058963775635,6.235294342041016,4.5333333015441895,7.375,3.9375,5.909090995788574,7.588235378265381,6.5,6.199999809265137,4.857142925262451,6.176470756530762,7.764705657958984,6.357142925262451,6.599999904632568,2,4.625,7,0.9285714030265808,8,1567
Portugal,PRT,South,west,EU member state,PCP,Partido Comunista Português,PortugueseCommunist Party,1210,rad left,not in government,5.55,4.400000095367432,2019,7.41,2.75,0.875,0.75,5.125,1.625,0.8571428656578064,0.8571428656578064,0.875,8.857142448425293,4.125,4.375,0.8571428656578064,2.2857143878936768,2,2,1.8571428060531616,3.142857074737549,5.5,2.142857074737549,7.166666507720947,2.25,6.857142925262451,7.4285712242126465,7.625,8.375,310
Portugal,PRT,South,west,EU member state,PS,Partido Socialista,Socialist Party,1205,socialist,in government,38.21,47.599998474121094,2019,35.86,6.75,4.125,4,4.375,4.125,5,3.857142925262451,4.625,4.285714149475098,4.5,2.875,2.5714285373687744,3.875,3.1666667461395264,2.7142856121063232,2.5714285373687744,4.375,3,3.625,4.333333492279053,0.5,2.857142925262451,2.857142925262451,5.875,6.75,655
Portugal,PRT,South,west,EU member state,CDU,Coligação Democrática Unitária,Democratic Unitarian Coalition,1201,rad left,not in government,NA,NA,2019,NA,2.375,0.875,0.625,5.125,1.5,0.8571428656578064,0.8571428656578064,0.625,8.714285850524902,4.25,4.375,0.7142857313156128,2.375,1.8333333730697632,2,2,3.2857143878936768,5.5,2.25,7.166666507720947,1.75,6.5714287757873535,7.714285850524902,7.625,8.375,284
Portugal,PRT,South,west,EU member state,PEV,Partido Ecologista “Os Verdes“,Ecologist Party “The Greens”,1211,green,not in government,1.11,0.8999999761581421,2019,0,3,1.1428571939468384,1.2857142686843872,4.875,2.2857143878936768,1.1666666269302368,1.1666666269302368,1.2857142686843872,8.333333015441895,4.4285712242126465,3.5714285373687744,0.8333333134651184,2.142857074737549,2,1.5,2,2.142857074737549,4.800000190734863,2.7142856121063232,7,1.5,6.833333492279053,7.333333492279053,8,7.333333492279053,886
Portugal,PRT,South,west,EU member state,PAN,Pessoas-Animais-Natureza,People-Animals-Nature,1250,green,not in government,3.49,1.7999999523162842,2019,5.46,4.166666507720947,3.4285714626312256,3.8333332538604736,4,3.200000047683716,4,2.799999952316284,3.5,6,3.8333332538604736,3.142857074737549,1,3.200000047683716,2.5,2.5,0.6000000238418579,2,3,4,5.199999809265137,0.3333333432674408,7.333333492279053,7.666666507720947,7.5714287757873535,7,97
Portugal,PRT,South,west,EU member state,BE,Bloco de Esquerda,Left Bloc,1208,rad left,not in government,10.01,8.399999618530273,2019,10.6,3.75,0.875,1,1.75,1.875,1.4285714626312256,1.4285714626312256,1.625,7.285714149475098,2.5,1.25,0.7142857313156128,1.5,1.8333333730697632,0.7142857313156128,2,2.625,2.1666667461395264,2.6666667461395264,3.1666667461395264,1,7,7.285714149475098,8.25,5.375,1310
Portugal,PRT,South,west,EU member state,CDS/PP,Centro Democrático e Social; Partido Popular,Democratic and Social Center; People’s Party,1202,cons,not in government,4.44,2.200000047683716,2019,6.65,5.875,8.5,8.5,8.875,7.25,7.857142925262451,6.857142925262451,8.25,2.7142856121063232,7.625,8.25,7.857142925262451,7,5.833333492279053,6.142857074737549,3.2857143878936768,6.25,7.166666507720947,5,6.666666507720947,0.25,3.3333332538604736,4.857142925262451,6.75,7,1308
Portugal,PRT,South,west,EU member state,PSD,Partido Popular Democrático; Partido Social Democrata,Democratic People’s Party; Social Democratic Party,1206,liberal,not in government,29.19,34.79999923706055,2019,23.6,6.75,6.375,6.5,7,6.5,7,6.285714149475098,6.75,3.2857143878936768,6.5,6.5,6.4285712242126465,5.375,5.333333492279053,4.857142925262451,2.5714285373687744,5.75,5.5,4,4.5,0.25,2.7142856121063232,2.857142925262451,6.5,6.625,1359
Austria,AUT,West,west,EU member state,FPO,Freiheitliche Partei Österreichs,Freedom Party of Austria,1303,rad right,not in government,16.2,16.899999618530273,2019,17.2,2.299999952316284,9.100000381469727,6.5,8.899999618530273,6.699999809265137,6.099999904632568,5.599999904632568,6.5,6.111111164093018,9.399999618530273,8.399999618530273,5.888888835906982,9.800000190734863,9.899999618530273,9.100000381469727,9.300000190734863,8.399999618530273,9.899999618530273,5.714285850524902,6.333333492279053,3.875,8.199999809265137,7.599999904632568,4.800000190734863,8.666666984558105,463
Austria,AUT,West,west,EU member state,SPO,Sozialdemokratische Partei Österreichs,Social Democratic Party of Austria,1301,socialist,not in government,21.2,21.899999618530273,2019,23.9,6.099999904632568,4,3.5999999046325684,3.799999952316284,2.5,2.700000047683716,2.4000000953674316,2.700000047683716,5.55555534362793,4.300000190734863,2.4000000953674316,2.444444417953491,4.699999809265137,4.099999904632568,3.9000000953674316,2.200000047683716,4.900000095367432,3.9000000953674316,6,3.3333332538604736,2.4285714626312256,3.299999952316284,2.200000047683716,5,7.55555534362793,1384
Austria,AUT,West,west,EU member state,OVP,Österreichische Volkspartei,Austrian People’s Party,1302,christdem,in government part of year,37.5,38.79999923706055,2019,34.6,5,6.900000095367432,6.900000095367432,7.099999904632568,7.900000095367432,7.300000190734863,6.199999809265137,7,4.111111164093018,7.900000095367432,6.199999809265137,7.55555534362793,8.600000381469727,8.100000381469727,6.900000095367432,6.699999809265137,7.099999904632568,7.300000190734863,4.142857074737549,7.888888835906982,2,4.099999904632568,3,4,9,1329
Austria,AUT,West,west,EU member state,NEOS,Liberales Forum; NEOS—Das Neue Österreich und Liberales Forum,Liberal Forum; NEOS—The New Austria and Liberal Forum,1306,liberal,not in government,8.1,8.199999809265137,2019,8.4,6.699999809265137,5.900000095367432,7.099999904632568,2.299999952316284,7.599999904632568,8.100000381469727,6.900000095367432,8,2.777777671813965,2.799999952316284,1.600000023841858,1.5555555820465088,4.300000190734863,3.0999999046325684,2.5,1.2000000476837158,5.400000095367432,1.399999976158142,6,1.8888888359069824,2.4285714626312256,5.44444465637207,3.200000047683716,8,5.25,605
